# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "10" "-F" "GTF" "-t" "miRNA" "-g" "ID" "-a" "/home/shared/resources/mirna/mmu.gff3" "-o" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_02_featurecounts/star_counts.txt" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_1Aligned.sortedByCoord.out.bam" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_2Aligned.sortedByCoord.out.bam" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_1Aligned.sortedByCoord.out.bam" "/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_2Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_1Aligned.sortedByCoord.out.bam	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/damaged_muscle_exosome_2Aligned.sortedByCoord.out.bam	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_1Aligned.sortedByCoord.out.bam	/home/qianhui/damagedmuscle_project/data/02_data_processed/alt_01_STAR/muscle_exosome_2Aligned.sortedByCoord.out.bam
MIMAT0003512	chrX	53048008	53048029	-	22	253	200	383	379
MIMAT0001546	chrX	53048206	53048227	-	22	7	1	43	169
MIMAT0017182	chrX	53048171	53048192	-	22	9	0	13	6
MIMAT0001546_1	chrX	53048339	53048360	-	22	0	0	0	0
MIMAT0004789	chrX	53048304	53048325	-	22	0	9	7	0
MIMAT0003171	chrX	53049453	53049474	-	22	2189	2231	2513	3462
MIMAT0003172	chrX	53049415	53049436	-	22	29	17	19	10
MIMAT0000609	chrX	53053315	53053338	-	24	2165	2381	3139	5139
MIMAT0017042	chrX	53053276	53053296	-	21	26	70	31	43
MIMAT0003188	chrX	53054027	53054049	-	23	14	88	102	250
MIMAT0004790	chrX	53053987	53054008	-	22	600	564	727	790
MIMAT0000548	chrX	53054306	53054327	-	22	8273	6713	12201	19641
MIMAT0000549	chrX	53054269	53054289	-	21	193	560	326	445
MIMAT0020624	chrX	56587892	56587912	-	21	0	0	0	0
MIMAT0004889	chrX	59097705	59097726	-	22	0	0	0	0
MIMAT0017277	chrX	59097669	59097690	-	22	0	0	0	0
MIMAT0017259	chrX	60394451	60394473	-	23	10	0	9	17
MIMAT0003513	chrX	60394416	60394437	-	22	7	16	4	6
MIMAT0017263	chrX	66776794	66776815	-	22	203	184	123	187
MIMAT0004238	chrX	66776760	66776781	-	22	64	62	38	83
MIMAT0004839	chrX	66777302	66777322	-	21	73	26	41	25
MIMAT0004840	chrX	66777266	66777287	-	22	53	50	48	50
MIMAT0004838	chrX	66780412	66780432	-	21	10	8	9	9
MIMAT0004237	chrX	66780376	66780397	-	22	10	0	0	8
MIMAT0004848	chrX	66780803	66780824	-	22	285	312	217	331
MIMAT0004849	chrX	66780768	66780789	-	22	49	34	29	77
MIMAT0004850	chrX	66789936	66789957	-	22	64	83	113	112
MIMAT0004851	chrX	66789900	66789921	-	22	1	6	27	0
MIMAT0002112	chrX	66792634	66792655	-	22	579	725	573	653
MIMAT0017195	chrX	66792599	66792620	-	22	2149	2369	1235	2120
MIMAT0017262	chrX	66796847	66796869	-	23	123	121	43	79
MIMAT0004236	chrX	66796809	66796831	-	23	1388	1513	1383	1884
MIMAT0002104	chrX	66799273	66799294	-	22	1161	1120	618	996
MIMAT0004758	chrX	66799236	66799257	-	22	0	0	12	13
MIMAT0017266	chrX	66800577	66800597	-	21	0	0	0	0
MIMAT0004844	chrX	66800540	66800561	-	22	172	154	58	108
MIMAT0004932	chrX	66801554	66801575	-	22	715	818	749	1088
MIMAT0004933	chrX	66801518	66801539	-	22	70	66	38	25
MIMAT0004845	chrX	66801986	66802007	-	22	112	186	170	266
MIMAT0004846	chrX	66801954	66801975	-	22	345	341	114	260
MIMAT0004841	chrX	66810472	66810494	-	23	3792	4981	2893	4480
MIMAT0017265	chrX	66810438	66810460	-	23	889	870	182	500
MIMAT0002111	chrX	66813995	66814017	-	23	5559	5912	3094	5090
MIMAT0004760	chrX	66813961	66813982	-	22	3	8	7	7
MIMAT0029880	chrX	66822691	66822713	-	23	0	0	0	0
MIMAT0029881	chrX	66822656	66822677	-	22	0	0	0	0
MIMAT0004873	chrX	66826004	66826025	-	22	0	0	0	0
MIMAT0004874	chrX	66825965	66825986	-	22	0	0	0	0
MIMAT0004871	chrX	66829249	66829270	-	22	0	0	0	0
MIMAT0004872	chrX	66829212	66829233	-	22	0	0	0	0
MIMAT0004873_1	chrX	66832566	66832587	-	22	0	0	0	0
MIMAT0004874_1	chrX	66832527	66832548	-	22	0	0	0	0
MIMAT0004871_1	chrX	66835811	66835832	-	22	0	0	0	0
MIMAT0004872_1	chrX	66835774	66835795	-	22	0	0	0	0
MIMAT0002106	chrX	66839099	66839121	-	23	8	21	12	8
MIMAT0004217	chrX	66839063	66839084	-	22	0	0	0	0
MIMAT0000234	chrX	67988135	67988156	-	22	40	116	54	104
MIMAT0017001	chrX	67988099	67988121	-	23	0	0	0	0
MIMAT0017210	chrX	67988420	67988440	-	21	0	0	0	0
MIMAT0003173	chrX	67988383	67988403	-	21	6	10	26	41
MIMAT0004890	chrX	68010149	68010170	-	22	0	0	0	0
MIMAT0004891	chrX	68010115	68010135	-	21	0	0	0	0
MIMAT0000671	chrX	72261085	72261105	-	21	4601	5528	3667	6709
MIMAT0017062	chrX	72261037	72261058	-	22	0	0	0	0
MIMAT0001637	chrX	72262271	72262292	-	22	25	12	3	11
MIMAT0017194	chrX	72262235	72262256	-	22	15	17	21	0
MIMAT0012773	chrX	72590050	72590070	-	21	0	0	0	1
MIMAT0004856	chrX	72591547	72591569	-	23	0	0	0	0
MIMAT0011213	chrX	72992113	72992133	+	21	442	524	109	154
MIMAT0020643	chrX	74023571	74023591	-	21	33	18	0	0
MIMAT0022988	chrX	74023534	74023554	-	21	0	7	7	0
MIMAT0003514	chrX	74023857	74023877	-	21	0	0	0	0
MIMAT0028088	chrX	74274083	74274105	-	23	8	0	0	28
MIMAT0028089	chrX	74274027	74274047	-	21	0	0	0	17
MIMAT0028090	chrX	74317367	74317389	+	23	0	0	0	0
MIMAT0028091	chrX	74317406	74317429	+	24	0	0	0	0
MIMAT0007872_1	chrX	88759485	88759506	-	22	0	0	0	0
MIMAT0029852	chrX	94274574	94274595	+	22	11	0	0	0
MIMAT0029853	chrX	94274615	94274637	+	23	0	0	0	0
MIMAT0017056	chrX	96242842	96242864	+	23	7	6	6	12
MIMAT0000665	chrX	96242884	96242905	+	22	98	103	114	95
MIMAT0003781	chrX	100381114	100381135	+	22	0	0	0	0
MIMAT0003782	chrX	100381151	100381171	+	21	5	0	0	0
MIMAT0017273	chrX	103572966	103572986	-	21	10	0	0	20
MIMAT0004869	chrX	103572930	103572952	-	23	94	132	40	125
MIMAT0003727	chrX	103573112	103573133	-	22	0	0	0	0
MIMAT0003728	chrX	103573075	103573096	-	22	0	0	0	0
MIMAT0014953	chrX	103573086	103573105	+	20	0	0	0	0
MIMAT0014954	chrX	103573113	103573131	+	19	0	0	0	0
MIMAT0003735	chrX	104116228	104116250	-	23	0	0	0	0
MIMAT0017241	chrX	104116192	104116212	-	21	0	0	0	0
MIMAT0004745	chrX	105344332	105344354	-	23	7	36	0	5
MIMAT0001076	chrX	105344292	105344313	-	22	0	9	0	3
MIMAT0000558	chrX	105379142	105379164	-	23	0	0	0	0
MIMAT0004640	chrX	105379105	105379126	-	22	0	0	0	0
MIMAT0025128	chrX	106309909	106309932	+	24	0	0	0	0
MIMAT0000704	chrX	113074867	113074888	-	22	305	429	208	303
MIMAT0017075	chrX	113074827	113074851	-	25	12	0	0	0
MIMAT0014955	chrX	134075330	134075350	+	21	0	0	0	0
MIMAT0014956	chrX	134075366	134075386	+	21	3	0	0	8
MIMAT0028092	chrX	134757636	134757657	+	22	0	0	0	0
MIMAT0028093	chrX	134757711	134757731	+	21	0	0	0	0
MIMAT0029794	chrX	135746716	135746737	+	22	0	0	0	0
MIMAT0029795	chrX	135746749	135746769	+	21	0	0	0	0
MIMAT0009444	chrX	135786174	135786196	-	23	0	0	0	3
MIMAT0025129	chrX	136183262	136183282	+	21	0	0	0	0
MIMAT0015219	chrX	140310992	140311012	+	21	0	0	0	0
MIMAT0026642	chrX	140310949	140310970	+	22	0	0	0	0
MIMAT0017260	chrX	142739020	142739043	+	24	9	15	14	50
MIMAT0003711	chrX	142739060	142739080	+	21	6309	5631	4197	6926
MIMAT0003457_2	chrX	144297790	144297810	+	21	0	0	0	0
MIMAT0015643	chrX	145039390	145039414	+	25	0	0	0	0
MIMAT0035715	chrX	146999424	146999444	+	21	0	0	0	0
MIMAT0003894	chrX	147002285	147002303	+	19	0	0	0	0
MIMAT0003895	chrX	147002324	147002345	+	22	0	0	0	0
MIMAT0014957	chrX	147009456	147009477	+	22	0	0	0	0
MIMAT0014958	chrX	147009493	147009514	+	22	0	0	0	0
MIMAT0014802	chrX	147010614	147010635	+	22	0	0	0	0
MIMAT0014803	chrX	147010655	147010676	+	22	0	0	0	0
MIMAT0014809	chrX	147064918	147064939	+	22	0	0	0	0
MIMAT0014810	chrX	147064970	147064991	+	22	0	0	0	0
MIMAT0048643	chrX	147106978	147107000	+	23	0	0	0	0
MIMAT0048644	chrX	147107015	147107036	+	22	0	0	0	0
MIMAT0017176	chrX	147158221	147158242	+	22	0	0	0	0
MIMAT0001533	chrX	147158281	147158302	+	22	0	0	0	0
MIMAT0029878	chrX	150547424	150547445	-	22	0	0	0	0
MIMAT0029879	chrX	150547385	150547406	-	22	0	0	0	0
MIMAT0014959	chrX	151859575	151859596	+	22	0	0	0	10
MIMAT0014960	chrX	151859606	151859625	+	20	0	0	0	0
MIMAT0000525_1	chrX	151912353	151912374	+	22	6512	9272	3352	6152
MIMAT0017017	chrX	151912403	151912423	+	21	77	127	92	105
MIMAT0000545	chrX	151913229	151913250	+	22	7775	10449	7597	14306
MIMAT0017023	chrX	151913287	151913308	+	22	85	150	57	78
MIMAT0015645	chrX	162874920	162874937	-	18	0	0	0	0
